lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
"""light blue linen extra wide sun blocking""","""gray extra wide grommet sun blocking""","""mustard extra wide grommet sun blocking""","""navy texture double sun blocking""","""denim patio double sun blocking""","""light grey extra wide grommet sun blocking""","""black grey extra wide grommet sun blocking""","""light brown patio chambray sun blocking""","""off white patio chambray sun blocking""","""black texture double sun blocking""","""dark pink extra wide grommet sun blocking""","""white texture double sun blocking""","""black and white texture double sun blocking""","""light teal extra wide grommet sun blocking"""
"""light blue linen wide black out""","""grayish extra wide heavy black out""","""gold extra wide heavy black out""","""navy texture boho black out""","""bluish patio boho black out""","""light gray extra wide heavy black out""","""dark grey extra wide heavy black out""","""burlap patio ring top black out""","""natural patio ring top black out""","""black texture boho black out""","""pink extra wide heavy black out""","""white texture boho black out""","""black and white texture boho black out""","""teal extra wide heavy black out"""
"""light blue linen wide sun block""","""grey extra wide heavy black out""","""yellow extra wide heavy black out""","""navy texture boho sun block""","""blue patio boho black out""","""silver extra wide heavy black out""","""charcoal extra wide heavy black out""","""sand patio ring top black out""","""neutral patio ring top black out""","""black texture boho sun block""","""light pink extra wide heavy black out""","""white texture boho sun block""","""black and white texture boho sun block""","""dark teal extra wide heavy black out"""
"""light blue linen wide sun blocking""","""gray extra wide heavy black out""","""mustard extra wide heavy black out""","""navy texture boho sun blocking""","""indigo patio boho black out""","""light grey extra wide heavy black out""","""black grey extra wide heavy black out""","""taupe patio ring top black out""","""greige patio ring top black out""","""black texture boho sun blocking""","""dark pink extra wide heavy black out""","""white texture boho sun blocking""","""black and white texture boho sun blocking""","""light teal extra wide heavy black out"""
"""light blue linen double black out""","""grayish extra wide heavy sun block""","""gold extra wide heavy sun block""","""navy texture bohemian black out""","""denim patio boho black out""","""light gray extra wide heavy sun block""","""dark grey extra wide heavy sun block""","""tan patio ring top black out""","""ivory patio ring top black out""","""black texture bohemian black out""","""pink extra wide heavy sun block""","""white texture bohemian black out""","""black and white texture bohemian black out""","""teal extra wide heavy sun block"""
"""light blue linen double sun block""","""grey extra wide heavy sun block""","""yellow extra wide heavy sun block""","""navy texture bohemian sun block""","""bluish patio boho sun block""","""silver extra wide heavy sun block""","""charcoal extra wide heavy sun block""","""beige patio ring top black out""","""cream patio ring top black out""","""black texture bohemian sun block""","""light pink extra wide heavy sun block""","""white texture bohemian sun block""","""black and white texture bohemian sun block""","""dark teal extra wide heavy sun block"""
"""light blue linen double sun blocking""","""gray extra wide heavy sun block""","""mustard extra wide heavy sun block""","""navy texture bohemian sun blocking""","""blue patio boho sun block""","""light grey extra wide heavy sun block""","""black grey extra wide heavy sun block""","""light brown patio ring top black out""","""off white patio ring top black out""","""black texture bohemian sun blocking""","""dark pink extra wide heavy sun block""","""white texture bohemian sun blocking""","""black and white texture bohemian sun blocking""","""light teal extra wide heavy sun block"""
"""light blue linen boho black out""","""grayish extra wide heavy sun blocking""","""gold extra wide heavy sun blocking""","""navy tweed patio black out""","""indigo patio boho sun block""","""light gray extra wide heavy sun blocking""","""dark grey extra wide heavy sun blocking""","""burlap patio ring top sun block""","""natural patio ring top sun block""","""black tweed patio black out""","""pink extra wide heavy sun blocking""","""white tweed patio black out""","""black and white tweed patio black out""","""teal extra wide heavy sun blocking"""
"""light blue linen boho sun block""","""grey extra wide heavy sun blocking""","""yellow extra wide heavy sun blocking""","""navy tweed patio sun block""","""denim patio boho sun block""","""silver extra wide heavy sun blocking""","""charcoal extra wide heavy sun blocking""","""sand patio ring top sun block""","""neutral patio ring top sun block""","""black tweed patio sun block""","""light pink extra wide heavy sun blocking""","""white tweed patio sun block""","""black and white tweed patio sun block""","""dark teal extra wide heavy sun blocking"""
"""light blue linen boho sun blocking""","""gray extra wide heavy sun blocking""","""mustard extra wide heavy sun blocking""","""navy tweed patio sun blocking""","""bluish patio boho sun blocking""","""light grey extra wide heavy sun blocking""","""black grey extra wide heavy sun blocking""","""taupe patio ring top sun block""","""greige patio ring top sun block""","""black tweed patio sun blocking""","""dark pink extra wide heavy sun blocking""","""white tweed patio sun blocking""","""black and white tweed patio sun blocking""","""light teal extra wide heavy sun blocking"""
"""light blue linen bohemian black out""","""grayish extra wide modern black out""","""gold extra wide modern black out""","""navy tweed extra wide black out""","""blue patio boho sun blocking""","""light gray extra wide modern black out""","""dark grey extra wide modern black out""","""tan patio ring top sun block""","""ivory patio ring top sun block""","""black tweed extra wide black out""","""pink extra wide modern black out""","""white tweed extra wide black out""","""black and white tweed extra wide black out""","""teal extra wide modern black out"""
"""light blue linen bohemian sun block""","""grey extra wide modern black out""","""yellow extra wide modern black out""","""navy tweed extra wide sun block""","""indigo patio boho sun blocking""","""silver extra wide modern black out""","""charcoal extra wide modern black out""","""beige patio ring top sun block""","""cream patio ring top sun block""","""black tweed extra wide sun block""","""light pink extra wide modern black out""","""white tweed extra wide sun block""","""black and white tweed extra wide sun block""","""dark teal extra wide modern black out"""
"""light blue linen bohemian sun blocking""","""gray extra wide modern black out""","""mustard extra wide modern black out""","""navy tweed extra wide sun blocking""","""denim patio boho sun blocking""","""light grey extra wide modern black out""","""black grey extra wide modern black out""","""light brown patio ring top sun block""","""off white patio ring top sun block""","""black tweed extra wide sun blocking""","""dark pink extra wide modern black out""","""white tweed extra wide sun blocking""","""black and white tweed extra wide sun blocking""","""light teal extra wide modern black out"""
"""light blue texture patio black out""","""grayish extra wide modern sun block""","""gold extra wide modern sun block""","""navy tweed wide black out""","""bluish patio bohemian black out""","""light gray extra wide modern sun block""","""dark grey extra wide modern sun block""","""burlap patio ring top sun blocking""","""natural patio ring top sun blocking""","""black tweed wide black out""","""pink extra wide modern sun block""","""white tweed wide black out""","""black and white tweed wide black out""","""teal extra wide modern sun block"""
"""light blue texture patio sun block""","""grey extra wide modern sun block""","""yellow extra wide modern sun block""","""navy tweed wide sun block""","""blue patio bohemian black out""","""silver extra wide modern sun block""","""charcoal extra wide modern sun block""","""sand patio ring top sun blocking""","""neutral patio ring top sun blocking""","""black tweed wide sun block""","""light pink extra wide modern sun block""","""white tweed wide sun block""","""black and white tweed wide sun block""","""dark teal extra wide modern sun block"""
"""light blue texture patio sun blocking""","""gray extra wide modern sun block""","""mustard extra wide modern sun block""","""navy tweed wide sun blocking""","""indigo patio bohemian black out""","""light grey extra wide modern sun block""","""black grey extra wide modern sun block""","""taupe patio ring top sun blocking""","""greige patio ring top sun blocking""","""black tweed wide sun blocking""","""dark pink extra wide modern sun block""","""white tweed wide sun blocking""","""black and white tweed wide sun blocking""","""light teal extra wide modern sun block"""
"""light blue texture extra wide black out""","""grayish extra wide modern sun blocking""","""gold extra wide modern sun blocking""","""navy tweed double black out""","""denim patio bohemian black out""","""light gray extra wide modern sun blocking""","""dark grey extra wide modern sun blocking""","""tan patio ring top sun blocking""","""ivory patio ring top sun blocking""","""black tweed double black out""","""pink extra wide modern sun blocking""","""white tweed double black out""","""black and white tweed double black out""","""teal extra wide modern sun blocking"""
"""light blue texture extra wide sun block""","""grey extra wide modern sun blocking""","""yellow extra wide modern sun blocking""","""navy tweed double sun block""","""bluish patio bohemian sun block""","""silver extra wide modern sun blocking""","""charcoal extra wide modern sun blocking""","""beige patio ring top sun blocking""","""cream patio ring top sun blocking""","""black tweed double sun block""","""light pink extra wide modern sun blocking""","""white tweed double sun block""","""black and white tweed double sun block""","""dark teal extra wide modern sun blocking"""
"""light blue texture extra wide sun blocking""","""gray extra wide modern sun blocking""","""mustard extra wide modern sun blocking""","""navy tweed double sun blocking""","""blue patio bohemian sun block""","""light grey extra wide modern sun blocking""","""black grey extra wide modern sun blocking""","""light brown patio ring top sun blocking""","""off white patio ring top sun blocking""","""black tweed double sun blocking""","""dark pink extra wide modern sun blocking""","""white tweed double sun blocking""","""black and white tweed double sun blocking""","""light teal extra wide modern sun blocking"""
